id,Y,T,X1,X2,X3,X4
4610,0.388964551,1,1,-1.060445481,1,-1.560691082
4611,2.070123812,0,1,0.843072534,1,-0.249309503
4612,-1.125051325,1,1,-0.645378444,0,-1.379637606
4613,4.313322434,1,0,-0.273609369,1,2.185919101
4614,3.197690862,1,0,2.601200275,0,1.360661206
4615,-1.176673983,0,0,-1.787586057,1,-0.562107079
4616,1.984120788,0,1,-1.169235851,0,1.205151745
4617,0.226996046,1,0,0.353132959,1,-0.693171778
4618,1.494565248,0,0,0.289934022,0,-0.69655266
4619,-3.784545402,1,0,-0.638829349,0,-2.732403924
4620,1.925350253,0,1,2.696565093,0,0.129817474
4621,0.938002879,0,0,0.323037012,1,-0.346134814
4622,-0.074228118,0,0,0.779312219,0,-0.138855417
4623,1.351268294,0,0,0.85770812,1,1.235971082
4624,2.36640851,1,1,0.838608126,0,0.842562983
4625,3.528559815,1,1,0.932821029,1,-0.054558919
4626,0.469054592,0,0,0.32912843,1,-0.902613416
4627,-0.45986609,0,0,1.30436108,1,-0.535972007
4628,1.417000323,0,1,-1.139568438,0,-0.296472922
4629,1.977335355,0,0,0.244176922,1,0.687751934
4630,1.71898499,0,0,0.153838363,1,-1.553919635
4631,2.705261058,0,0,1.015193952,1,-0.745592927
4632,-1.789454149,0,0,0.265715229,1,1.244375154
4633,1.919441824,0,1,-0.567577772,0,-0.40815505
4634,0.473540796,0,1,-0.138756856,1,-1.736041053
4635,2.061207243,0,1,0.709449461,1,0.462063722
4636,0.424086555,0,1,0.545111188,0,0.08753824
4637,-0.184392454,0,0,-0.963732046,1,0.091791822
4638,0.921441423,0,0,-0.354131631,0,-0.008852163
4639,0.55285988,0,1,-0.559271961,1,1.311615705
4640,-1.713889741,0,0,-0.819821877,0,2.244474636
4641,0.037745114,1,0,-1.306361617,1,-0.716059806
4642,0.860138863,0,0,1.047851223,1,-0.149281059
4643,-0.699558703,1,0,-1.051731339,0,-1.242447316
4644,1.334291816,1,0,0.238298166,1,0.990734107
4645,-0.027354424,0,1,0.00998951,0,-1.25091885
4646,-0.350860908,0,1,-1.963679698,0,0.346794687
4647,2.536077772,1,0,0.498919581,1,-0.878683119
4648,1.896369966,0,1,0.877326356,0,-0.564756808
4649,-1.831678001,0,0,-0.508211311,1,-0.386022356
4650,-2.171623483,0,1,-1.583956486,1,0.3559
4651,2.59239049,0,1,0.202068507,1,-0.936095543
4652,0.281237427,0,1,-0.081312276,1,2.092677609
4653,2.189061807,1,0,1.528300324,0,-0.25233781
4654,2.755493016,0,1,0.34699655,1,0.817594103
4655,2.346434249,0,1,0.762101147,1,-0.188510144
4656,2.591668453,1,1,1.019760912,0,-0.172770357
4657,0.084104308,1,1,-2.10357864,0,1.279507995
4658,0.913257376,1,0,-0.441025687,1,-0.666060457
4659,1.331352859,0,1,-1.106561766,1,1.625106283
4660,1.53773023,1,0,-0.012595894,1,0.278407656
4661,-1.522577991,0,0,-0.456111964,0,-0.239533665
4662,0.988252402,0,0,1.463465077,1,-0.783455212
4663,0.809893672,0,1,0.527962978,0,0.341791453
4664,-1.397338632,0,0,0.043404579,1,-2.281449734
4665,1.89337427,0,1,1.348494065,1,-0.547137414
4666,-1.6463273,0,1,-1.161798125,0,1.824193508
4667,3.106381924,1,1,-0.073313648,1,0.402274357
4668,-1.351745698,0,1,-1.379048529,1,-0.518615171
4669,2.393133483,1,0,0.168904754,0,1.556277286
4670,2.197024937,0,1,0.766386504,1,0.420776183
4671,1.386367229,0,1,-0.33974715,1,0.264020559
4672,2.594980611,0,1,1.949642981,1,-0.914471756
4673,1.303248411,0,1,0.15790505,1,1.194210403
4674,-1.016898341,0,0,0.036716696,0,0.36893799
4675,-0.136710635,0,1,-0.760594557,1,-0.082330485
4676,0.830558346,1,1,0.021452669,0,-1.567181617
4677,3.248334953,1,1,1.774971176,1,-0.076405997
4678,0.055078299,0,0,0.705042928,0,-0.089410436
4679,-0.042928401,0,1,-0.161727051,0,-0.969367719
4680,1.02680184,0,1,0.073392065,0,-1.030398114
4681,3.727356731,1,0,0.290585636,1,2.651749775
4682,4.146582833,0,1,2.606286722,1,-1.026088671
4683,0.055877847,0,1,0.306085854,1,1.485556502
4684,-1.205482489,0,0,-1.440177157,1,0.519571515
4685,2.953315272,0,0,0.759470731,1,-0.991607129
4686,1.343661672,0,0,0.60984327,0,0.336920408
4687,4.621357739,1,0,2.352493804,1,0.21096174
4688,2.200192469,1,1,-0.293579295,1,-1.062378752
4689,2.84697981,0,1,0.698060634,1,1.726746203
4690,1.328436917,0,0,1.013505769,1,1.035011477
4691,0.401713698,0,0,0.438534099,0,1.496341337
4692,-0.003369863,0,0,0.264676316,1,-1.107307329
4693,2.42344045,1,1,-1.027474231,1,2.272685791
4694,-0.656999717,0,1,-1.202175585,0,-2.937845652
4695,0.522480785,0,1,0.401635802,0,-0.078436199
4696,-1.028838244,0,1,0.33202827,1,0.001051338
4697,-2.282779986,0,0,-0.47351049,0,0.033536189
4698,1.292501397,0,0,0.985615726,1,1.490783932
4699,1.082607178,0,0,1.708151021,1,-0.268021053
4700,-0.614715145,1,0,-0.92700903,1,-0.116999035
4701,-0.147304392,0,1,-0.726625995,1,1.051605021
4702,-0.205880511,0,1,-1.152228414,1,0.47925054
4703,1.786385719,0,1,0.777567845,1,1.299830062
4704,0.310709896,0,1,-1.346052545,0,-0.590384503
4705,0.930961471,0,1,-0.187610856,0,0.463075181
4706,-0.591784,0,1,-1.153195438,1,1.516779244
4707,0.793747503,0,0,0.505255829,1,1.816325178
4708,0.839898202,0,0,0.918761547,0,-0.774711628
4709,1.621434011,0,1,-0.000275149,0,0.646177724
4710,0.64236494,0,1,0.112623842,0,-0.332689171
4711,3.193441099,1,0,0.755168084,1,0.521732587
4712,-0.691594544,0,1,0.306222143,1,-1.638767241
4713,2.158068532,1,1,0.124656838,1,-0.406678553
4714,1.958816655,0,1,1.151824345,1,-0.798788074
4715,4.657159479,1,1,-0.403681988,1,0.930658679
4716,-0.090849739,0,1,-0.266525591,0,-0.663367522
4717,0.642492467,0,1,-0.02773314,1,-1.069101125
4718,5.751683116,1,0,-0.450394829,1,2.020986434
4719,1.347071941,0,0,0.83993591,1,-0.388799737
4720,3.680575245,1,0,1.638657627,1,0.086870985
4721,-0.370947035,0,0,0.046133975,0,-0.260542347
4722,1.046690343,0,0,-0.001138999,1,0.901631823
4723,1.490201321,0,1,0.808093113,0,0.928460748
4724,3.028522008,1,0,0.37714728,1,0.299764015
4725,-0.524793459,1,0,-0.297328732,0,-0.316685465
4726,-0.181660868,0,0,1.594939436,0,0.882231359
4727,2.474929375,1,1,0.424689876,0,0.334440761
4728,0.091215881,1,0,-0.102528261,1,-0.651519517
4729,0.40913491,0,1,-0.666253508,1,0.145894184
4730,2.162918805,0,0,2.282494591,0,-1.14472696
4731,-2.548635455,0,1,-1.668777325,0,1.231437464
4732,1.018742701,0,0,1.344755716,1,0.133165166
4733,0.749000541,0,1,0.181408233,0,-1.210618941
4734,1.148489678,0,1,1.015513053,1,1.080364737
4735,-0.303337642,0,1,-1.578474878,0,-0.501387921
4736,0.52779783,0,0,-1.118850891,0,0.915915404
4737,2.015760012,0,0,1.036022675,0,0.986561583
4738,0.516783129,0,1,0.484917846,1,-0.297840906
4739,2.280693785,1,1,1.060138578,1,-0.419141762
4740,0.970859271,0,0,1.432039649,0,0.184799702
4741,-0.111378355,0,1,-1.367082574,1,-0.613641706
4742,3.824900852,1,0,-1.019887714,1,0.842069708
4743,1.251217465,0,1,0.481728889,1,-0.872336068
4744,1.904815622,1,0,-0.897893878,1,0.281779014
4745,1.263594919,0,0,0.994740971,1,-0.338145694
4746,-1.815660577,0,0,-1.077539552,0,1.826270098
4747,0.641514234,1,1,-2.175290399,1,-0.380340881
4748,-0.510297403,0,0,-0.536907885,0,1.185262105
4749,1.448406033,0,1,1.212333336,1,0.751792772
4750,-1.751680299,0,0,-1.520152081,1,-0.306190224
4751,0.859327186,1,0,-0.010285594,1,-0.360181593
4752,-0.594416382,1,1,-0.978333324,1,-1.070961878
4753,2.458213513,0,1,0.368483542,1,-0.842903129
4754,-0.499697028,0,0,0.198729052,0,1.060149529
4755,1.08935669,0,0,0.094064823,0,1.099698322
4756,-3.615983459,0,0,-1.625512358,0,0.204275268
4757,0.989552586,0,0,0.859427497,0,0.666529554
4758,2.07195762,1,1,-0.81387121,1,-0.453847736
4759,1.37250733,0,1,0.808022981,1,0.618060857
4760,0.528265477,0,1,-0.093547885,0,-0.129699709
4761,1.321137357,1,0,-1.047935067,0,-0.654559208
4762,1.0773295,1,1,-0.200670855,0,1.603545332
4763,3.837324226,1,1,0.567094927,1,0.866791007
4764,-0.885255208,1,1,-0.787578864,0,-0.813328302
4765,1.349091316,0,1,0.703042,1,-0.962979747
4766,-1.689039806,1,0,-1.419712369,0,-0.919296068
4767,-1.110071813,0,0,-0.606116972,0,0.232341312
4768,-0.912445866,0,0,-0.146389353,0,-0.129525815
4769,2.163879499,1,1,-1.796684437,1,1.000816629
4770,1.315487553,0,1,0.837389372,0,-0.400552645
4771,1.134618821,0,0,1.917859812,1,0.781361069
4772,0.827915737,0,1,-0.48438995,1,-0.175868596
4773,0.797863663,0,1,0.10801103,0,1.290416501
4774,2.986905623,0,1,1.186242281,1,1.118544571
4775,2.717830753,1,0,1.278556612,0,-0.276263378
4776,0.752635152,0,0,-0.507733057,1,0.174152833
4777,4.44474568,1,0,-0.341294307,1,1.177959943
4778,-0.270759152,0,0,-0.743587179,1,-1.715593535
4779,-1.48759045,0,0,0.598964135,0,-1.564353041
4780,0.535608716,0,1,0.463533762,1,-0.697609929
4781,-1.035073969,1,1,-1.091455405,0,-0.454036374
4782,-1.8966641,0,0,-0.434565209,1,1.186727806
4783,0.719570424,0,0,1.441893848,1,-0.223351837
4784,1.174290586,1,0,2.07993201,0,-1.157880699
4785,-0.481703896,0,1,-0.066819826,1,0.910054218
4786,0.632702404,0,1,0.119799989,1,-1.97041893
4787,0.911922564,0,0,-1.655390935,0,-0.010565207
4788,2.507154986,1,0,-0.225088185,1,0.074128371
4789,-1.937666829,0,0,-1.227643016,0,-0.037225351
4790,2.160090111,1,1,1.420361369,1,-1.903378304
4791,2.489250757,1,1,0.817747893,0,1.13176687
4792,2.172681348,0,1,0.520224741,1,0.600412793
4793,1.265745248,0,1,1.516995585,1,-0.626761509
4794,0.009700245,1,0,0.113895683,0,0.142298929
4795,3.197956786,1,0,-0.212825548,1,0.658484263
4796,-1.448593654,0,0,-1.283414962,0,0.530073361
4797,3.768769805,1,1,-0.419162489,1,1.24821063
4798,0.308352345,0,0,0.291567345,0,-0.686871553
4799,1.000149168,0,1,0.002932519,0,0.773215623
4800,1.098608354,1,0,1.642139924,0,0.373719428
4801,0.1869658,0,0,0.278970908,1,-1.521318055
4802,0.516219234,0,1,-0.359684047,0,-0.744098935
4803,1.582554855,0,0,-0.135902098,1,1.016817219
4804,1.85000919,1,1,-0.210530553,1,1.047248108
4805,1.678025072,1,0,-0.668109999,1,0.304168448
4806,5.288102183,1,0,0.746609159,1,1.485380309
4807,1.190259749,0,0,0.686563529,1,1.652628303
4808,1.968938442,1,1,0.54204659,0,-0.294867324
4809,1.115815827,1,0,-0.220048483,0,-0.022017387
4810,-0.109027552,0,0,0.393041719,1,1.937280542
4811,-1.827932879,0,0,-0.820178017,1,-0.236854877
4812,1.965048855,1,1,-1.162021439,1,0.666114594
4813,0.831024218,0,1,0.835418917,1,3.067141413
4814,2.583894053,1,1,0.682033905,0,-0.051318585
4815,-0.005782057,0,1,0.11378803,1,1.207383655
4816,1.597198029,1,0,0.156563142,1,-0.353943463
4817,3.993690386,1,0,1.281866504,1,1.069337595
4818,-0.317941235,0,0,-0.037729858,1,0.895233128
4819,3.576262019,1,1,0.90460856,1,2.46458228
4820,0.806788061,0,0,0.726403126,1,1.173784652
4821,0.777204492,0,0,0.973197556,1,-0.84149858
4822,2.021068604,0,1,1.882494087,1,0.495442213
4823,2.348306145,1,0,0.148653516,0,1.811908479
4824,-0.315004475,0,0,-0.73115744,1,1.098118429
4825,0.939147276,0,0,1.185354236,1,0.548925524
4826,0.143313444,1,1,-0.542174753,0,0.75254069
4827,-1.135930441,0,0,0.206745847,0,0.72544402
4828,-0.923378155,1,1,-2.122721004,0,-1.336942081
4829,1.298151209,1,0,-0.823652651,1,-1.43382708
4830,-0.246593006,0,0,-0.558610165,0,-0.188557943
4831,1.476526699,0,0,0.787454383,1,0.41061368
4832,0.178230787,0,0,0.37792111,1,-0.61258012
4833,-0.099152796,0,0,0.521357285,1,0.418903207
4834,1.211128799,0,0,-0.187108515,1,-1.256152149
4835,-0.114842666,1,1,-1.767047744,1,-1.543879705
4836,0.711868615,1,0,-0.910326847,1,0.598702755
4837,0.236437342,0,0,1.429557688,0,-0.072432171
4838,3.287310066,0,0,1.939672341,1,0.367296769
4839,-0.456372301,0,0,-0.484466732,0,0.203224968
4840,-2.025062844,0,1,-1.937849019,1,1.376460473
4841,-2.238492153,0,1,-1.327379219,1,0.934169871
4842,0.83850917,0,0,0.524182793,0,-0.146914731
4843,0.687375633,0,1,0.123134058,1,1.237688819
4844,-0.397118275,0,1,0.748521128,1,0.363854957
4845,0.32413626,0,0,-0.282937487,0,-1.189979421
4846,0.73126763,0,0,1.322825135,0,-0.891580795
4847,4.383858982,1,1,-1.251829319,1,1.584194337
4848,0.752206266,0,0,-0.824753098,1,0.24034023
4849,1.919805044,0,0,1.238596022,1,-0.147052739
4850,-0.988563721,0,0,-1.408763131,0,0.722298628
4851,0.798953879,1,0,0.081947397,1,-0.191121162
4852,2.076447384,0,0,1.4202493,1,0.527136547
4853,-3.307808946,0,0,-0.853152217,1,-0.006870027
4854,-1.662814206,0,0,-1.15220534,1,1.177088921
4855,3.383911121,1,0,0.470485278,1,0.541730224
4856,-0.872538028,0,0,-0.348187175,0,-0.527482406
4857,-2.103763343,0,0,-1.397811996,0,-0.954602457
4858,3.65186214,1,1,-1.463692472,1,1.832953684
4859,-1.424242552,0,1,0.094803287,1,-1.559221278
4860,2.620410835,0,1,0.671279791,1,0.368499723
4861,0.022743806,0,1,-0.385063384,1,-2.405409895
4862,1.340235725,0,1,-0.111844023,0,-0.999893272
4863,1.641140965,0,1,0.310463932,1,-0.802421957
4864,1.536508429,1,1,0.262742276,1,-0.46686007
4865,-0.160990144,0,1,-0.236314512,1,-0.126661556
4866,-0.391166858,0,0,1.411742578,1,-1.518469348
4867,1.299084846,0,1,1.730126921,0,-0.760844434
4868,0.887263377,0,1,-0.855345345,1,-0.22188663
4869,0.465865344,0,0,-0.288771142,1,-0.817450188
4870,1.896740938,1,0,0.225789379,1,0.396367036
4871,-0.422895832,0,1,0.24666778,0,0.924453707
4872,0.1805183,0,0,-0.206601619,1,-2.329929708
4873,0.861548467,1,1,1.195365791,1,-1.034739445
4874,-0.153722399,0,1,-1.004193599,1,-0.898544138
4875,-0.96575356,0,1,-0.506286087,0,0.721848304
4876,1.637520087,1,0,0.182035639,1,-0.93665679
4877,-1.438714531,0,0,-0.293713121,1,0.438779158
4878,0.871283435,0,1,-1.113136939,1,0.587210395
4879,-1.57548601,1,1,-0.562975613,0,-2.053988915
4880,-1.564046595,0,0,0.144362776,0,1.13246595
4881,2.289846879,1,0,-0.505008939,1,0.025115867
4882,-0.470930686,1,0,-1.627987921,0,0.445850873
4883,1.420310945,0,1,1.232934068,0,2.724935924
4884,0.849685012,1,0,0.438530969,0,1.09420616
4885,1.132727673,0,1,0.493553442,0,-0.734169965
4886,-0.489958189,1,0,-1.171252043,0,-0.041678007
4887,1.254235412,0,0,0.901760648,1,-2.069288736
4888,-0.131975569,1,1,0.17396747,0,-0.131616248
4889,0.644852283,0,1,-0.137611711,1,0.142171063
4890,1.802591497,1,0,-0.467149361,1,0.364377373
4891,3.537229113,1,0,1.492267457,1,-0.079834952
4892,-1.826363521,0,0,0.153241713,0,-1.017107421
4893,-0.501512248,0,1,0.534521592,1,0.933841532
4894,3.873822364,1,0,0.254381702,1,0.822381214
4895,-0.182144245,0,0,-0.377237682,1,0.831169082
4896,-0.651273115,0,0,-0.985126852,0,-1.111582598
4897,1.812452429,0,1,-0.236274086,0,0.442991814
4898,-1.080390234,0,0,0.683139063,1,0.780169379
4899,2.310288488,0,0,2.323165034,1,0.337246884
4900,2.146266476,0,1,2.439783924,1,1.133002391
4901,0.225504298,0,1,1.44169837,0,-1.166773672
4902,2.076817136,0,0,2.104832462,1,0.629449736
4903,0.606898127,1,1,-0.621936186,1,-0.915854248
4904,0.48037667,0,1,-0.556494808,1,-0.490449791
4905,-1.000643603,1,0,0.155405993,0,-0.772593311
4906,0.831871039,0,1,1.135086305,1,-0.197366454
4907,0.130429117,0,1,-0.527344873,1,-2.444660635
4908,0.438596077,0,1,-0.802738294,0,0.753361363
4909,0.58719096,0,0,0.448727993,1,-0.298582435
4910,3.7018891,1,1,0.062138378,0,1.743555911
4911,1.776506193,1,1,0.405625879,0,-0.605006176
4912,-0.091979223,0,0,0.311763044,0,-0.940900548
4913,3.531176404,0,1,1.247351426,0,0.46744969
4914,1.304619943,0,0,1.907867065,1,-0.422779824
4915,-2.70580834,0,1,-1.867980302,1,0.142330552
4916,0.191674474,0,1,-0.189852664,1,-1.1691808
4917,0.838257943,1,0,-0.38893907,1,-1.479987006
4918,0.620079945,1,1,-1.681876588,0,0.407332409
4919,-0.59349419,0,0,-0.307978085,0,0.236996725
4920,-1.044775637,0,1,-1.276679388,1,-0.190681586
4921,-0.235092449,0,1,0.541700832,0,0.86104321
4922,-1.583506896,0,1,-0.871942828,0,-0.247955847
4923,-1.673910368,0,1,-1.640519855,0,0.43211435
4924,0.041512876,0,1,-1.572845644,1,0.478994731
4925,1.989094936,0,1,0.644599047,1,0.371492159
4926,1.219259943,1,0,-0.954249693,0,0.886290134
4927,-0.484840612,0,1,-0.528670115,0,-0.884936311
4928,0.883799156,0,1,0.283735768,1,0.46576408
4929,6.216306995,1,1,0.598452821,1,1.427325224
4930,0.2061421,0,1,-0.331752686,1,0.060912842
4931,-1.521424753,1,1,-1.01417584,0,-0.118484416
4932,0.546444684,0,0,1.394132758,0,-0.207916269
4933,-0.952193035,0,0,-0.971921485,0,0.158926884
4934,-1.750538052,0,1,-1.260775595,1,-1.431616349
4935,0.700911217,0,0,1.700730182,1,-0.200970497
4936,0.248289612,1,0,-0.085358476,0,0.191192413
4937,-0.076707955,0,0,-0.188969733,1,1.69033182
4938,0.311706886,0,0,-0.209334867,1,0.659434943
4939,-3.000561698,0,1,-2.268346433,1,0.438442392
4940,-0.978185069,0,1,-0.118377966,1,-0.216952858
4941,0.426339478,0,0,1.727596781,1,0.731056979
4942,-0.509043435,0,1,-0.353355114,0,0.716412434
4943,-0.434444308,1,0,0.379726865,1,-0.352745882
4944,-1.775556459,0,0,-1.817925644,0,3.539002085
4945,2.983148676,1,1,0.197745746,1,0.322177964
4946,-0.747354577,0,0,0.582864922,1,0.438654583
4947,2.608176635,1,1,0.033500691,1,1.742353439
4948,3.395780957,0,0,1.023614847,1,-0.7710329
4949,0.370173235,0,1,0.848943419,1,-0.24662241
4950,0.529781588,0,1,-0.311321131,1,-0.346712339
4951,-2.684855224,1,0,-1.129195984,0,-1.216499861
4952,2.966380775,1,1,0.402044681,1,0.343339797
4953,-1.987507029,1,0,1.107308991,0,-0.515774471
4954,-0.731357628,0,0,0.009444033,1,-0.498621389
4955,0.51795019,1,0,-0.494941819,0,-0.298477931
4956,-0.13560423,0,0,0.200489675,0,0.308561326
4957,0.2316356,0,1,1.393747878,1,0.190113979
4958,2.09834796,1,1,0.197598355,1,-0.2354804
4959,-1.78387152,1,1,-0.293606379,0,-0.226868797
4960,0.638110643,0,1,-1.175407812,0,0.538317812
4961,4.126101023,1,1,1.916106756,0,1.611390959
4962,-1.510920287,0,0,-0.698306129,0,0.262859989
4963,-1.863445358,0,1,-1.525118816,1,-0.095480333
4964,-0.418874626,0,1,-1.484733744,0,0.745960404
4965,2.188201888,0,1,1.643166768,1,0.865297763
4966,-0.099764721,0,0,0.278182734,0,-0.101416525
4967,1.591507912,0,1,0.154911343,1,-2.736068478
4968,0.594999985,0,0,-0.55475322,0,-0.964756215
4969,2.207658487,0,1,0.886223088,1,-0.69849501
4970,0.542613309,0,0,0.408712429,0,0.489520446
4971,4.211838325,1,0,-0.3987357,1,1.75833843
4972,1.165177679,0,1,0.658435238,1,-1.374951037
4973,0.936919428,0,1,0.857028907,0,1.271187906
4974,1.013549204,0,0,0.013969818,1,-1.267943988
4975,-0.118824818,0,1,-0.499466008,1,0.157497301
4976,2.49322373,0,1,1.625039336,0,-2.373619305
4977,-2.073368929,0,0,-1.168223144,1,1.09792883
4978,2.020336088,0,1,0.235424058,1,-0.813472128
4979,2.714340938,0,1,1.10443391,0,1.811878322
4980,1.176803147,0,1,-1.511549536,1,0.14134695
4981,-1.035690322,0,0,-1.21729815,1,-0.122486556
4982,-1.425304466,0,1,-1.822790785,0,-1.923519882
4983,0.454150922,0,1,-0.946230743,1,-1.013447899
4984,0.091281634,0,1,0.084343526,1,-0.380453261
4985,-0.118329491,0,0,0.801861807,1,-0.347308783
4986,6.111816599,1,1,0.07798746,1,0.930061692
4987,1.178246596,0,1,0.972419665,1,0.391284733
4988,0.075441007,0,1,0.034368929,1,0.336441122
4989,0.889129304,0,0,2.481365559,0,0.581888228
4990,3.995382464,1,1,0.840518936,1,0.125418346
4991,2.405398613,1,0,1.663039144,1,0.103146734
4992,2.338532817,0,1,1.323699227,1,0.294085141
4993,-0.473865092,0,0,0.578846449,0,2.480429818
4994,-0.246431225,1,0,0.095762827,0,-0.013084263
4995,-1.036935286,0,1,-0.872254487,1,0.10229374
4996,-0.420770393,0,1,-0.191601268,1,-0.871060947
4997,1.300356007,1,0,1.012201529,0,-0.179761739
4998,-0.762815951,0,0,-0.577218071,0,1.275747515
4999,2.138401594,0,1,-0.358037636,1,-1.021015108
5000,2.61927689,0,0,0.886293191,0,-0.239501055
5001,2.065278147,0,1,0.814299105,0,-2.064732144
5002,0.739432033,0,0,0.141062248,0,1.000569682
5003,2.291755414,1,1,0.173599699,0,-0.131497044
5004,0.909716772,0,1,0.203974808,1,0.006600733
5005,4.097653977,1,0,0.203050683,1,0.267117671
5006,0.756486854,0,1,-0.358995412,0,0.96924527
5007,-1.946902406,0,0,-0.632077083,1,-0.696100522
5008,3.096684218,1,1,0.599021295,1,1.10598899
5009,0.687889104,0,1,0.612152534,0,1.044960162
5010,0.178426241,0,1,-1.21210534,0,0.319377273
5011,-1.223957694,0,1,-0.66638427,1,-0.457256133
5012,-1.10493597,0,0,0.883436159,0,0.933583481
5013,0.058298723,1,1,-1.594557825,0,-0.744560896
5014,0.226820936,0,1,0.546688649,0,-1.02185155
5015,1.473022444,1,1,-1.35321117,1,-0.168668898
5016,2.433591207,0,0,0.795772708,0,0.475117077
5017,0.590920029,0,1,-0.55493516,1,0.183252592
5018,0.620544017,0,1,1.004286827,1,-0.23809945
5019,1.61007569,0,0,-0.489952419,1,-1.371026472
5020,0.810594333,1,0,0.551890433,0,-0.259914811
5021,0.179607554,0,1,0.270859207,1,-1.28458337
5022,3.125741395,1,1,0.73866744,1,0.238047995
5023,0.560542199,0,1,0.20212135,1,0.527460275
5024,0.100956253,0,1,0.311302004,1,-0.008549047
5025,1.910609933,0,1,1.519821706,1,0.392402064
5026,1.088892528,0,1,0.514553796,1,1.565645516
5027,-0.509121632,1,0,-1.05536331,0,-0.253026508
5028,-0.758704801,0,1,-2.291977852,0,-0.311844699
5029,1.035561391,0,1,1.363168636,1,-0.758097538
5030,-0.107950752,0,1,-0.260247838,1,1.321375251
5031,-0.406468156,0,0,-0.075282656,0,0.428514011
5032,-0.527148646,1,0,-1.17888054,0,0.685283399
5033,0.93730717,1,1,0.004728434,1,-0.100971552
5034,1.433743551,0,1,0.640786079,0,1.775165393
5035,2.221494506,1,0,0.935946059,1,0.500246635
5036,0.950960893,0,0,0.937262036,1,-0.643807747
5037,1.101926498,1,0,-0.043404149,1,-0.251395444
5038,-0.952932688,0,0,0.566637214,1,0.121938918
5039,-0.187563911,0,1,-0.118729545,0,-0.987844159
5040,1.52804578,1,0,1.511668306,0,0.050043867
5041,0.443380853,1,1,-0.58673279,1,-0.551736045
5042,-0.201828765,0,0,-0.360023931,1,1.866499662
5043,1.399078439,0,1,-0.284623182,0,2.329830997
5044,3.114708506,1,1,0.258804498,1,0.210604391
5045,-0.454816583,0,0,0.41322726,1,-0.779518909
5046,0.508765704,1,0,2.78477173,0,-1.807234768
5047,-0.779881628,0,0,0.011611596,0,-0.200291401
5048,4.388034602,1,0,-0.616289243,1,1.825848551
5049,-0.064073279,0,1,0.644628505,0,-1.283525059
5050,0.740339917,1,1,-0.392828825,0,1.321632549
5051,-0.447798493,0,1,0.582274328,1,0.088004277
5052,1.611180811,1,0,-0.194698475,1,0.483042389
5053,-2.823106985,0,0,-1.79560824,0,-0.880293229
5054,0.309427852,1,0,0.331592994,1,-2.4197909
5055,2.479691237,0,1,1.843459504,1,0.626561666
5056,-0.26654561,0,0,-0.131742318,1,0.936500917
5057,0.84729769,0,1,0.258339544,1,0.700317522
5058,0.79321397,1,1,1.448177196,0,0.388857448
5059,1.650078917,0,1,0.279723246,1,1.269981448
5060,2.008063787,0,0,1.703188142,0,-0.635494095
5061,0.417975919,0,1,0.725598869,1,1.358392472
5062,-0.799517876,0,0,-0.24653041,1,-0.251788872
5063,0.916864242,1,1,-0.892306963,0,-0.049849608
5064,-1.479806084,0,0,-0.453439471,1,-1.386564663
5065,1.157255568,0,1,2.107135105,1,-0.318611573
5066,-0.185799813,1,1,-0.988941147,0,-0.370648165
5067,3.614125732,1,0,-0.354529954,0,0.882297614
5068,0.356067602,0,0,-0.515178078,1,0.094659095
5069,1.372762687,0,1,0.381012972,1,1.999000933
5070,2.435558783,1,1,0.456188557,1,-0.722459115
5071,0.282171187,0,1,-0.566781707,1,1.842544095
5072,1.822109674,1,0,1.009679872,0,-0.225791907
5073,-1.393312282,1,1,1.277062278,0,-2.111466052
5074,1.02614673,0,1,0.437192604,0,-0.280860051
5075,1.790797206,0,1,-0.033133091,1,2.074565031
5076,1.258186167,0,0,0.149651915,0,-0.760649882
5077,-0.160130249,0,0,0.135381945,0,0.227446246
5078,0.065326402,0,0,-0.094718104,1,-0.029199822
5079,0.659720611,1,1,-1.454566777,1,0.278977816
5080,3.935067741,1,0,0.622675559,1,1.009979193
5081,-0.140207403,1,1,-0.502828,1,-0.4129228
5082,-0.937163782,0,0,-0.768841096,0,2.360242389
5083,0.065286503,1,1,0.242501024,1,-1.317742269
5084,2.853876443,0,0,0.760723891,0,0.180770428
5085,0.171058697,0,1,0.160930931,1,1.15971617
5086,-0.519499598,0,0,-0.630570823,0,-0.043587628
5087,1.21986164,0,0,0.121813165,1,-3.687126376
5088,0.764979084,1,0,-0.605359607,1,0.534848796
5089,-1.177628825,0,0,-0.417957329,1,-0.106366079
5090,1.616842151,1,0,-0.911693652,1,0.5097306
5091,0.025940108,0,0,-0.198278045,0,-0.518840898
5092,2.586849621,1,1,1.976862028,0,-0.367569966
5093,-0.622767237,0,0,-0.934645013,1,0.005547633
5094,0.996513454,0,0,1.053020502,1,0.235835391
5095,-0.19926165,0,0,-1.57948546,1,-0.489143305
5096,-1.545113807,0,0,-0.136509359,1,1.173595912
5097,-0.00701033,0,0,-0.65786826,0,1.700038833
5098,-2.444733741,0,0,-1.343239557,0,2.634405876
5099,-0.302808577,0,1,1.55638678,1,-1.057421386
5100,-1.806020983,0,0,-1.982930843,1,1.327615418
5101,-0.681637566,1,0,0.932829747,0,-1.234766283
5102,-1.13331337,1,1,-0.69724747,1,-0.701622421
5103,0.382595465,1,0,0.892039304,0,-1.692958392
